 	mecr_fc	mecr_bh
C2CD2L	0.3488558870766347	0.0018431537757699
NRAP	-3.285396051988362	7.43736379188e-05
RIC8B	-0.679236158938266	0.0031795057831964
TTC28	0.2157726444668621	0.0532728948389961
ATG2B	0.0833828665723753	0.2108239585594208
FAM76B	0.2925944375989462	0.0002411374163907
TBC1D5	0.2609687781107713	0.0001877567803478
SAMD4B	-0.3430823760106484	3.01216464962e-05
NUCKS1	0.050449399751627	0.7404920875330331
LLGL1	-0.00120269392403	0.9678240906281974
DDX10	0.6794994343521921	0.0043283124227569
BSDC1	-0.5183186189202728	6.87562061125e-05
DPP8	0.5244604472730555	9.504141948129907e-08
SUPV3L1	0.1319056647587672	0.4021987766892493
RMND5A	-0.0012360499720359	0.9897649917081932
FAM160B2	-0.0210906775475226	0.7271016348272848
ZNF598	0.525562351640092	0.0009769005951439
SAFB2	0.0620131405080717	0.5786247447415914
AFAP1	-0.3637428131789245	0.0012372473944296
PDE4DIP	-0.0426010181636096	0.5544782862668941
ZC3HC1	0.2638531149503007	0.0067847617724174
TNC	-2.140908421911942	1.79863641175e-05
TOPORS	-0.0035717474361801	0.9122265147477704
FAM206A	-0.2217210854372144	0.0106723570211082
RNASEH2B	0.2587650534011758	0.0878810202402013
THEM6	-0.0072830873983701	0.9763708287883376
TTC9C	0.1763090135932777	0.0331031800442362
GRWD1	0.0617924746391997	0.4265452393418442
ZFYVE1	-0.0394879001242372	0.5293916653287254
GXYLT2	0.2792830939598288	0.1353489912339439
CHFR	-0.3226506907881936	0.0601279083454039
CCDC109B	0.3744606149608651	0.1706471803414433
CCDC50	0.2785988296093261	0.0079058187206451
ATPAF1	0.3891447216893659	6.57043591456e-05
IREB2	-0.2038941012495047	0.0750804218843032
MAST4	0.3603191104000394	2.29418837977e-05
UBP1	0.3975254412846206	0.0012330367498927
WDR82	0.055267240136209	0.5154894555943299
DIRC2	-0.4121055456876369	0.0085921326136482
PDDC1	-0.1400952989477862	0.1572413114670221
GNS	-0.1383088846424525	0.1003739060878414
ZFAND1	-0.1175439774904087	0.0433629360805574
ASNSD1	-0.0448640626285732	0.6314484560049104
PCID2	0.0038112842952411	0.9435308456673972
LPP	-0.4444950141838868	0.0179464937525744
PEF1	-0.4645756787721687	0.0011120990781479
FAM64A	0.3220757615818225	0.0021064516382829
ERLIN2	0.1599626336301701	0.2559696157274811
CTDSPL2	0.251692005931373	0.225524532821803
RUSC1	-0.5489693352648237	0.0007309384980229
KATNB1	0.0707286002543491	0.4365695140961831
STK17B	0.823213674545884	6.61769922512e-05
EFR3A	0.5699446050606652	0.001958601593675
CWF19L2	0.8383058563265422	2.7646167538848725e-12
TTC7A	0.9598847645533044	0.012000566541232
LIMD2	0.0872011703180751	0.46971595193171
COQ4	0.0199828754953092	0.8655979406434533
HTATSF1	0.2457852218443694	0.0035510384805378
ZADH2	0.6972897119751619	0.0078143204246322
CPT1C	0.959448729817676	5.03338152923e-05
COA6	0.0607650030609926	0.6461256137321576
WDR92	0.2546326020102081	0.0076964796761312
ELMOD2	0.9616794446643444	0.0272897766417048
SLC25A40	0.2176780228854385	0.0481577120717793
VIPAS39	0.3565936648873458	0.0012690125115981
EFCAB14	-0.6303606322159746	4.15282924196e-05
ARL15	0.0620205302672609	0.5608688639156221
UBLCP1	0.3564292184356472	1.40295656061e-05
MAK16	-0.0183105831474396	0.7043147615026978
GPT2	2.0801351001639192	0.0078999636697201
MICALL1	-0.456171116797485	0.0063379492398378
CCNY	0.257397011413205	0.0214676553900385
TTI2	0.4751678968998293	0.0002069915387403
MIEF1	0.0216534770976192	0.8167983828445514
FAM210A	0.7094421901154504	1.76874155418e-05
FAM168A	-0.2745391475665496	0.0016094592873109
ARL6IP6	0.7149072580081176	0.009670364051682
FBXL2	-0.1498419770052438	0.2494466910372626
TM9SF4	-0.148309528065844	0.0049196953606448
MFSD8	0.0099333249516304	0.9527175672280358
CORO2B	-0.267986375707871	0.223086998571267
THNSL1	0.3050218201085369	0.1134677812012418
WDR48	0.2374443065738295	0.0047718274010856
TIPRL	-0.1102772367923147	0.1483340331376826
F13A1	0.2071623338867208	0.558173720023482
SEPHS1	0.0177951141317964	0.7817809377076477
RCN3	2.4875447718925296	1.62184472658e-05
DTD2	0.2201094330676336	0.0064602667138715
CLIC6	-0.472371237978623	0.0005537423512278
DCAKD	-0.0843639921270299	0.4830320920106263
RHBDD1	1.225202012992986	0.0095371662956104
PTBP3	-0.2162640762172953	0.0163305086975641
PCMTD2	0.3602670674566691	0.0004740323513362
PRR11	0.1279707547439649	0.1718098658455944
NRD1	-0.2069978873425047	0.0021294695955013
CGGBP1	-0.1005014968889012	0.4593666159536737
SLU7	-0.0239922037632747	0.611703467326285
GPRC5A	-0.2345793465665419	0.1911949333431419
TXLNG	-0.4766925603302963	0.0131670486666905
RBM45	-0.2500939309943121	0.0422893373856108
OSCP1	-0.0906016795241731	0.3505362415417828
ZNF592	0.045331330271029	0.7479676669971095
CEP128	-0.1488599085432078	0.0789451212003691
CDKN2AIP	0.0500131837339818	0.3518589436491762
FRMD4A	-0.0209481746221795	0.8753237287589944
ZNF787	0.0905913407609086	0.4895148177430963
FBXO28	-0.1673344880861064	0.2741950325449551
COMTD1	0.4811819629840077	0.02065764407795
RUFY1	-0.1564241971412276	0.0639024972775249
RANBP6	-0.1470951624345151	0.4403736024872254
PRUNE	-0.1682535809991739	0.3047206482454485
ZC3H14	0.173682668502143	0.0024599031691982
MARF1	0.2649809624865216	0.0848501251765245
NAGPA	0.3868029508396782	0.080712010774231
MFSD11	-0.505354639268495	0.0029070877264591
AP5M1	0.0340995347128839	0.5203183949381274
ZC2HC1A	0.0880703139150974	0.2373219194768335
SMARCAL1	0.3693503594651005	0.0151023461727021
R3HCC1L	0.1442984654724625	0.3684389067926605
MTBP	0.1691228432469607	0.0696796308129375
TSPAN9	0.5837047857964186	0.0265035872048691
EIF2A	0.1628910201785606	0.0126133045085083
FAM73B	0.734123550550005	0.000325014652248
HSPBAP1	0.1709062204123939	0.0191332901607999
OLFML3	0.5342832841552567	0.1610108588000339
AHSA1	0.0636354941155566	0.3471720372843394
CYP20A1	0.6309287590337932	0.0551621915853872
PTK7	0.5063787300603336	0.0016030571207705
PPP1R37	-0.1752387955408413	0.0359296306851291
KIAA0020	0.3476114735280858	0.0643886535638804
TMEM87B	-0.278792132489063	0.0002724242053399
ZCCHC4	0.2532092416902465	0.0078905554516885
USP54	0.0496108271296457	0.6593350243102805
UNK	0.37350570496428	4.52964829598e-05
MBLAC2	-0.0927641034607594	0.3162821452938907
DOPEY1	-0.0749418162732556	0.2414553673451087
L3MBTL3	-0.2388281777319136	0.0113050817007797
PHF20	0.3824286697634973	0.0375882742978292
HIRIP3	0.1596010012302092	0.1771817359293775
RPS6KC1	-0.2712030681898362	0.0044812998497234
TARSL2	0.2807329790914349	0.0306067899703538
HPS6	-0.3517591951409637	0.0061678395526322
PRPF18	-0.2123936328502164	0.0684547424878855
TMEM214	0.6646765512536676	0.105341099314141
TBCK	-0.1966555035349228	0.0403675949930486
CNKSR3	-0.609080305393899	0.0003292484795079
NPAT	0.3912227663698396	2.67416775836e-05
EMSY	0.3106425124090392	2.2503898377e-05
NOP9	0.240913588805875	0.2179854636699685
SLC25A24	-0.1724934176694771	0.0647506419030118
DLAT	0.8834830845102065	1.97504000586e-05
FBXO38	0.7237433942387719	3.94836821694e-05
CEP85	-0.4329059488404184	0.0069638388438057
METTL2	-0.0094241635675639	0.9103051409924175
MICAL2	-0.6275756526019972	0.1285378344771917
ZBTB33	-0.5513437278519173	0.0213640688063459
QSOX1	0.1360626827029614	0.1020117190089901
FAM115A	-0.2135882996864702	0.3018143671261408
ARMC6	0.1735434611347455	0.2897660708673388
KBTBD11	0.3939564192605624	0.2826188084043151
NCS1	-0.054668514391454	0.3694831644031784
FAM92A1	-0.4918830052527823	0.0024471079121813
SFR1	-0.949977820329255	1.7297370974e-06
ATHL1	0.0177255680099135	0.7960585648480419
FRA10AC1	0.3086245562507848	0.0019555014056238
RCN2	0.3835706268277863	0.0002478172542921
DPCD	0.2043525463958984	0.1238546177533626
DNAAF2	0.1977103024956274	0.1750913120915935
MAP4K5	-0.235303589527333	0.1254659878016641
FIGNL1	0.3227960100584614	0.0014471335575001
FAM175A	0.3573776123703519	0.0012222411027835
PPP1R18	0.0806561403223687	0.1529168117482279
CNPY4	0.146358669275379	0.0505221075350636
LIX1L	0.5044814239194223	0.0032779699176256
HEATR3	0.8295414548846536	0.0023179652307436
FAM102B	-0.6097017481963353	0.0009944424876379
FAM177A1	-0.4976762271606427	0.0005025360250299
PALM2	-0.0296674108516332	0.7721441564457336
TMEM209	0.690093768629742	0.0179810506094781
TMTC3	-0.0501995341956596	0.8661427851826297
GORAB	-0.3883422068862375	0.0028684175208847
KIAA1671	0.4074885509427759	0.0003341093524239
R3HCC1	-0.413708256329958	2.89260300411e-05
ARF2	-0.7032380403823815	2.19828981009e-05
PHF23	0.1209397049538687	0.2814064074256692
NCAPH2	0.0810685847380023	0.1797111650453173
AP3S2	-0.2787992225040577	7.16469796283e-05
CEP55	-0.0364653806448787	0.5981515140834943
TCP11L1	-0.3573966661220298	0.0018503074101221
CSNK1G1	-0.0527721184938577	0.0960667139427846
ANKRD52	-1.1087352487927615	0.0001627594622166
FLNA	0.4856278191669579	0.0006566621097994
GTL3	0.5751332368320794	0.012842244325754
CDK5RAP1	0.0716660066217916	0.360074342596846
HSDL1	-0.3766069981111202	0.0146140269893821
CCBL1	0.3890352962926829	0.0020890368148679
SCFD2	0.2743071971444181	0.0459689223757219
ANKRD46	0.3618577769542714	0.0455482092430207
UBR7	0.088385176281814	0.2577178952735237
TOX4	-0.2856491520428981	0.0015825210224645
SEC62	0.2434284565833438	0.4461867438627039
ILVBL	-0.0046822560797963	0.9827297087302664
WDFY2	0.4382390039691676	9.37724121483e-05
SENP7	0.2835822116134913	0.007355254747984
LRWD1	0.2959258839257505	0.1191691877582631
HOOK3	0.0655465707252592	0.4035227550157106
KLHL7	-0.3523300905152243	0.0156654558069677
SMAD3	-0.4002157237274388	0.0044912147128636
FOXJ3	0.0286643941998688	0.748455900089125
GPR107	-0.1657224358822899	0.0368427149652992
PGGT1B	0.2650516674785036	0.0018702040989961
PDCL3	-0.5553695731893071	2.32934512049e-05
CCDC30	-0.2351592047884602	0.1294714520406973
DPP9	0.3203536962215242	4.44893137243e-05
METTL6	0.0429921679074747	0.499584602477334
SNX17	0.0233518876279374	0.801215046954295
MTERFD2	0.0824288196955815	0.2960173988563894
RSPRY1	1.00003007632016	0.0019515444652619
LRCH3	0.0102135112914634	0.8902684225786672
NUDT9	0.2676433715964839	0.0030922510249554
GANC	0.2874208809661263	0.0001232295041097
PTRH1	0.3596552809814473	0.013172145548488
TTC12	-0.1636716493829496	0.1374673912638893
USP38	0.9356989876930564	0.0366107165774558
SYNPO2L	-2.848735142858986	0.0002799333706722
SLC38A7	1.229682369404325	8.5196711823e-06
RBMS3	-0.0427258639413495	0.6398995784157969
B3GNT1	-0.0595789283709063	0.6728626689690955
PITHD1	-1.1813460939994442	6.83607946096e-05
USP40	0.2285699468979535	0.0149001204085954
GPRIN3	-0.2524034221419784	0.0610199877780711
LARP4	-0.4778270000617245	4.5598864138e-06
PKN2	0.1361012525703472	0.1424471059941429
KIAA1524	-0.2817615123049248	0.0290734471362563
NAA25	0.1673016395519848	0.2747155224205965
KANK2	0.6072206498014353	9.04977826574e-05
PGAM5	-0.1348908599852167	0.0343288546778223
PXK	0.6505546492311832	0.0018943702633801
MDFIC	0.1581578951227691	0.3880540364139244
VPS13C	0.6153351514640263	7.760199092717051e-07
FNDC3A	0.1001049492676143	0.7220114141810494
CLPTM1L	0.3313031176490044	0.1786873999996372
TMEM62	0.5899343543793536	0.0715828748385757
AGAP1	-0.2111646188805202	0.0040310269086587
IFFO1	-0.7696231735588777	0.0008375301836911
BRI3BP	0.898592078371105	0.0325132218455625
NKRF	0.1650923946484248	0.0907625034361196
ZNF574	0.1038913922137787	0.4023222859507749
TBC1D4	-0.3099253927328717	0.0619179779092001
YTHDF3	-0.0080024000123939	0.8284652830301769
LATS1	-0.3461894890035624	0.087805253751304
EOGT	0.343677170851497	0.0943965195891987
TTC39B	-0.2074666015230081	0.0348950923468304
SLC9A9	1.941276433939829	1.3107725341e-06
PARP12	0.5291340036969042	0.0122983416769193
STON2	-1.952752017032029	6.5488516511e-06
SLC39A13	0.0296766615711197	0.8871246925255406
POGZ	0.2897782107318505	0.0096295947837359
DHX32	-1.4265822786678404	9.32797321770099e-08
LACC1	0.0556137309094353	0.4406936042890993
SREK1	0.0858484421542929	0.1090966029955559
RPS6KA5	0.5945803190512459	8.1879899914e-06
MAP1S	0.1931320559149514	8.1156165544e-05
CAMKK2	0.3905231018706243	0.0008226388753201
STRIP1	0.1548400986963398	0.0975555315848455
SNX16	-0.2727146928756532	0.0258666871094296
ZHX2	0.1951489157896584	0.1539297791718207
TRUB1	-0.0459511639599924	0.5856819018410848
EFTUD1	-0.141935232207165	0.0026646942538956
VPS26B	0.5396044648543773	3.73543897175e-05
TRIM47	-0.4244947506722422	0.000132037578472
EPC2	0.336296510822157	0.0040413918013192
TMX4	0.2247202347460445	0.431070521081476
ZNF451	0.5236924927899111	0.0002836420793324
ZHX3	-0.2309958895032521	0.0144031357678319
DIS3L	-0.1710287770711191	0.0364436754476402
FEM1AB	0.1313552075724035	0.0358366941116733
SIPA1L1	0.2431057177826711	0.0155532634185232
TLK1	-0.1064570759623247	0.2022017398015803
FRMD6	0.0997787408778158	0.2337400221790225
ITFG3	0.6813447939691624	5.78055881127e-05
PLEKHH2	0.2078771384506886	0.2564469319959973
NCAPH	-0.2269059646427636	0.0301679756584098
PREPL	0.0711053939148846	0.540894075891611
MBNL2	0.0159674571778356	0.7366731930075909
CAMSAP2	0.2911760536896627	0.0207565212269644
44450	0.0590266463335854	0.5752218767926098
TMEM120A	0.723036129584459	0.1125821360939005
ZNF428	-0.1211750720870815	0.4331649864567366
SMIM4	0.0123519067985751	0.9181101482093764
SKA3	0.4923005894379199	0.0023452371594833
PTCD1	0.1835485491804015	0.1465881964697482
KIAA0196	-0.0919945857656425	0.0108810571316805
DUS1L	0.2637308795188638	0.0001111073058381
LAYN	1.5304994234058142	3.595782046816768e-07
FAM120C	0.6956130218944352	0.0021956091987732
KLHL30	-3.2608055034765946	1.949453897935024e-08
FAM203A	-0.3491348924864643	0.0004939370619341
CASP9	-0.5388639775727496	0.0069392504940553
BRAT1	-0.1656354863371989	0.0021117927487489
TANGO6	-0.34142113621302	0.0005735997032118
CCDC90B	0.2037504213786035	0.1073600645197952
GUF1	0.291577203555655	0.068345264359962
YIPF4	-0.0698098145353835	0.3535284392697773
ERI3	-0.0940181612123233	0.2020393435143043
AIDA	-0.2965676379364565	0.0109555347992404
HEATR5B	0.2165779135226891	0.0197975392735694
LMBRD2	-0.2637086437141769	0.0275451806377162
FAM118B	0.2213142304538255	0.0038707379185699
PDCD2L	-0.0895787622681353	0.278114620909198
NT5DC1	-0.3116200098465995	0.077714165311926
TBCEL	-0.0775315930955154	0.2641286846396928
44449	0.1245153361676742	0.2015113089511454
CCDC104	-0.1314089335446936	0.2449625337426515
WDR26	-0.1444778856720149	0.0829710214330506
SDHAF2	-0.212265349430657	0.0702171499788631
ZFP57	0.1027510895886641	0.2640709698499139
PQLC3	0.0197226187398074	0.8320913270179645
BTBD9	-0.0543599408656848	0.3354456578095589
KIAA0556	0.829469237979508	0.0300080729807019
FAM221A	0.876041732207552	0.1011764315822808
RCOR2	-0.5298902269659171	0.0051540470267662
CCDC134	-0.6627504908454289	5.54181488766e-05
EMC1	0.2042408915333385	0.4554809783680472
SPICE1	0.3409774370596866	0.0001779834571186
FAM60A	-0.0961503837760341	0.2434725748853753
TSR2	-0.075615588466444	0.5580108259098739
ENDOV	0.2574250295348574	0.0802410203744452
DIDO1	0.405835887470801	9.54232224308e-05
OTG1	0.082762815432086	0.1326863061896216
NHSL1	-0.7689985846790779	2.39467101093e-05
YBEY	0.2119177899510622	0.0213933705755733
GRAMD4	0.7846032515248406	0.0393371040172568
CNTROB	0.1986113233662144	0.1199196213770822
WDR37	0.0040008215085226	0.9655777556743418
MFSD6	0.1736268957853585	0.0767309409894514
ABI1	-0.0812394933628583	0.0630511669951788
GATC	-0.0338629685528513	0.8867036262359557
SAMD4A	-0.5568283736008806	7.661723954e-06
CDAN1	0.3332984584034933	0.0487740057560856
TTC19	0.1886546487112028	0.128063224278099
SYNPO	0.1325719077628517	0.2652412886774083
VWA8	0.2024540685584958	0.0013811474922176
PHF20L1	0.1485487469170232	0.0003679472485301
H2AFY2	-0.6833540351499309	0.0182591171903193
BCAS3	0.0076171425694072	0.8435803851539159
NEMF	0.7005354689005348	0.0478906770971813
MINA	-0.0408126982189832	0.6858437131877824
LANCL3	-0.7938018603492981	0.0025115284112205
TTC27	0.2639711898507518	1.86917395925e-05
MKNK2	-0.7623110340921543	1.9330203878e-06
KCTD20	-0.3196017065777439	0.0425466476485838
VCPIP1	-0.0186045577486076	0.7900276317851441
STON1	0.2009268031523061	0.1440623437486467
FAM160B1	-0.0490850595260626	0.2990996874988804
DMTF1	-0.0527506928387037	0.6162360207784893
PUS7L	0.2540855996042783	0.0065729393942682
SNX30	0.0050500974801735	0.9516926291043026
PASK	0.601132472583042	0.0013743890978018
BOLA3	0.4787762893865982	0.0101428390856783
SMCO1	-1.4927172986742114	0.0605144266061705
CLASRP	0.2646884940856435	0.0414163578912705
SNX8	-0.0369265338506993	0.735797531165465
SCYL2	-0.5981178057114946	4.319214255468475e-08
SIK2	0.1044053388505039	0.0302388464321355
H6PD	-0.1846564404828699	0.2490686319702917
LTBP1	0.0294445486976325	0.8892466677842245
TENC1	-0.1119618045358645	0.1470354541794848
LSM14B	-0.0847190197914549	0.2117427041729748
WDR47	-0.3538287313506276	0.0012593656757505
TCERG1	0.3223948329876093	2.57279271556e-05
LONP1	1.6734932478385245	4.667738344622988e-08
BCOR	0.026376171588567	0.6504840353979991
HIST1H2BP	0.4971873984523947	6.14812609014e-05
HIST1H2AK	0.6628660678988941	0.0218598049855903
CALCOCO1	-0.6800673204379504	0.0026237280880302
TSHZ3	-0.1890904598341198	0.0167326897448608
SLTM	0.3207704538737624	0.0002268855569464
NAV1	-0.1283500248205082	0.0882160608351826
44447	0.8788590151441089	0.0009366584486515
ZC3H3	0.0782344946654915	0.5169634318147805
WIBG	0.088790431933327	0.2107153826773834
RFTN2	0.546022719144234	0.0013512085670824
DYM	0.0417871455886284	0.6275170531611056
SLAIN2	-0.0923893057016834	0.1237497536185415
CWF19L1	0.3086041922783751	3.81173073293e-05
LRRC20	-1.1895582301476348	6.3519995203e-05
CCDC132	0.1195873189965749	0.0803541575019291
DIS3L2	0.1569531549214493	0.0161778611674272
PYGB	-0.2682714965952475	0.0003652454478115
TMEM230	0.3431547140097959	0.0844396182757725
CSRP2BP	-0.0643736705928851	0.5245473384194332
ZMIZ2	-0.4194118358663649	0.0086056497569238
SIDT2	-0.0591635167344706	0.3872124287264951
PLCG2	-2.7177429526099144	1.52182542583e-05
CDC123	-0.1848764564271521	0.0833578004910593
RFWD3	-0.3722201158206872	0.0212786269278431
PAK2	-0.3327951850022589	0.0029802030678005
TMEM259	0.1806758274656868	0.5633158372320662
MICAL3	-0.0696075922796963	0.3451366784868336
NRADD	0.9308965326847468	2.951090622467369e-07
ASPM	0.4038394065951747	0.000439187094534
CROCC	-0.1921547982176371	0.2122586164357682
STAU2	0.0252696556967297	0.7979653037607434
AGO3	0.0962519616623236	0.1459467432311521
AGO1	0.1315422618333035	0.114978508956095
GAS2L1	-0.4764914273373943	0.0020116399560209
N4BP2L2	0.1009556908406367	0.2388784892940938
AMMECR1L	-0.5922507214601845	0.0074165287184527
TMA7	0.1222235056552107	0.429615518539114
OPLAH	0.4553609522626219	0.0116925059045463
GTPBP10	0.7957418985014391	0.0058740667415717
BCLAF1	-0.1170192074375324	0.1660750357274401
AKR1C18	2.1811636818720666	1.59855783225e-05
LMBRD1	-0.352323992771299	0.0003793353117448
IPO13	-0.2394596883187594	0.003521472064367
CDK17	-1.0031196065560324	3.0618551947e-06
TBC1D23	0.0799585625131101	0.2260724696934778
TSSC1	-0.0485719735814171	0.5271656153266026
ZBTB20	-0.1058424688059547	0.4642316631093602
KATNAL1	0.0374892195377858	0.4255865999572051
DCUN1D3	0.5122528791137644	0.0001060791543445
KIAA0319L	-0.92963479508375	1.31457100822e-05
GALM	0.1156351245824499	0.6490850029260911
SAYSD1	1.265657703757323	0.0102835202811125
CMC2	-0.217178092308412	0.000520130458371
METTL5	-0.4700081991702931	0.0078076573784825
TMEM41B	0.4254513840343896	0.2938218541809719
CC2D1A	0.7464049758923724	0.0387415919123675
ANGEL2	-0.0328005400205526	0.6163839784670525
TDRD7	-0.2096784330797183	0.0993998789675226
TCP11L2	-0.0431586133824735	0.775534707537573
SPP2	0.0270906027484161	0.6584001329029981
SDE2	0.1694424712498968	0.0041076568942053
PPP1R11	0.3476554799243482	0.0089354854996326
PHLDB2	0.8237436370767169	3.8973438742271246e-08
SPATS2	-0.2678046197364829	0.0196046903006624
PNPT1	-0.1002385542470303	0.2293602313753789
NEK9	0.0107649249835606	0.8809662609562866
KCT2	-0.4875998204881737	5.8563587587e-06
NEIL3	0.5424690026167606	5.07395191365e-05
GIN1	0.0740876737702471	0.1793768237921343
ABCF3	-0.0170172752212455	0.7760101766463655
GULP1	1.948774856270548	3.768967153355307e-09
LEPREL4	0.4176238086174705	0.0005996998575536
BRD3	-0.0336038185267632	0.4804209670987323
LSM14A	-0.0535257526327789	0.3965197363782052
PPHLN1	-0.2623736919555015	0.0005651959936917
OTUD6B	-0.2639345033435501	0.0018624343556024
CCHCR1	0.0654828612493242	0.4130876069848001
FBXO18	0.179335464097816	0.2063517051657084
RELL1	-0.6727947153187491	0.000380976289714
LURAP1L	-0.064037945718954	0.5164730161441181
CHCHD7	-0.3013683691057603	0.0305032068105011
BROX	0.2002017663583032	0.0009802863338416
ALKBH6	0.7529088494687366	5.56890376863e-05
IPO11	0.0092672675382626	0.8586277884504483
PHF13	-0.2495917075095094	0.0801301659768579
OBFC1	-0.2262459630033586	0.0072242123663771
RNF219	0.1065599242874799	0.1564081671526727
CCM2	-0.4115444557605242	0.0002036090806959
PRPF39	0.2287975765193278	0.0007569288072306
NCAPD2	0.1950802041686493	0.0821269017426938
MATR3	0.1401502354820399	0.0518919291900392
CHAMP1	0.2080208169232867	0.0038201851112729
KIN	-0.020996436664628	0.7494327847170967
DDX18	0.4024312701411477	0.0240035648473746
FRRS1	-0.3055571627121087	0.1224530403643913
PLCL2	0.2592149990503955	0.1384529428500742
TRPT1	0.3466047655947868	0.0736311279068111
MEPCE	0.4379156093397864	7.91121729868e-05
FBXO45	-0.5947898155171544	0.0009188089629355
LZIC	-0.5056346589157773	0.0093831551034478
SWI5	-0.889644042450008	1.4611934355912756e-09
APPL2	-0.4139736653756087	0.0093602648881529
GLCCI1	-0.2951527945349179	0.1803477544277827
ZNF131	0.4113239131309836	0.001452149069993
IRF2BPL	-0.2871617853506181	0.0094214921449052
STXBP5	-0.8157302955467737	3.79184210781e-05
ABCA8B	-0.0084675114511373	0.9060804643071948
ABHD11	-0.2010524134675118	0.1958100802596002
DDX54	0.3710072094864147	0.0844702632825512
SVIL	0.4803793798672277	0.001470928556035
POF1B	-0.195567867959038	0.565418658286136
AHSA2	-0.5103558519852026	0.0006127809915468
MAPRE2	-0.4513695126683281	0.0233772288309333
MBNL3	0.2639853431251227	0.3598427247944638
BLOC1S5	-0.2020695472083827	0.0927718800750879
BFAR	-0.2198721755373427	0.4340850559489155
GTSE1	0.2689036225094195	0.0010404685027086
GOLPH3L	-0.4869162940909375	0.0009313779328248
RBMX2	0.0641515864965397	0.1896460141524474
ILKAP	-0.054746936297349	0.3796955615661247
SPNS1	-0.3664532560350132	0.0002617683759852
CCDC137	0.3166347433839647	0.0327397772752873
AAMDC	0.0521422944746085	0.5931161780343703
IQSEC1	0.1760422076877394	0.2513441937685226
ZNF768	0.0166241173164538	0.8945280360038287
EPPK1	-0.2712296333552303	0.0003729851466044
NDFIP1	-0.4915375397641712	0.0167463004164314
CACUL1	-0.3996114639139113	0.1428399548625888
SGPL1	-0.2648500124351401	0.5205526351427199
TMEM119	-0.4109609590974218	0.1239920619313103
PTTG1IP	-1.1940223420709772	2.2726695885024917e-08
BUD13	0.3217459508888327	0.0010635564354729
ZNFX1	0.4239444018517703	0.0133147163767934
ZDHHC3	0.5159638648056208	0.0029350134379189
KBTBD4	-0.271590391942219	0.0013557343050896
STAC2	-0.8180822356862856	0.0143273238662427
TMEM234	0.5698146056696658	0.0403950320174543
D8ERTD738E	1.0290356817110164	0.0314752969136076
FAM129B	0.0172578815835788	0.7997602133769918
HYI	0.5096969968452724	0.076455553760535
HID1	-0.0296493306704208	0.8442239896436574
PDLIM2	0.5852765053884516	0.0003014757441024
ZCCHC9	-0.0687299726221939	0.3824396697919361
UBAC2	0.6533128226807096	0.0766197799132721
HMCES	0.059844034589039	0.526810025946681
NUDCD3	-0.1270352368512146	0.0877766140163045
MTSS1	-0.5221161840974792	0.0001509569210354
CGREF1	2.1669830427443166	8.833762354372933e-09
TMED4	0.1838459104809393	0.1951035644237997
SPG20	0.3207632957084809	0.0052307461537309
RNF121	0.1577757122743364	0.3938062535154304
DNTTIP2	0.2582913776355998	0.0030328530248024
AAGAB	0.0041057960047086	0.9497619922914786
MTG1	0.0387090264909935	0.4537946758138181
NTMT1	-0.4748393203442101	1.54117452745e-05
IFFO2	-0.9647215965945828	3.9946814587e-06
VPS18	0.1138023584928867	0.0054247477880865
PSPC1	0.057220774377099	0.4447736798119762
NUPL1	0.0821259120148234	0.1617309807236493
CCDC12	-0.1700878247745387	0.0305426515182714
RAB11FIP5	0.3307609472351697	0.0249163337309475
IGSF8	0.399279097999643	0.0004552699638816
CDPF1	0.1556268158278046	0.2984576071511137
MCMBP	0.0628649929596977	0.1270368038702996
RBM19	0.1748515542744665	0.0055059130441712
TUT1	0.4573926006731434	7.1869347777e-06
PPP1R8	-0.237256828722246	0.0053659214804478
TSPAN8	0.5249400234696565	0.437334674380958
TTC4	-0.3543090399982669	0.0002274472185512
MTERFD1	-0.0252159819256412	0.6938084504074945
PTCD2	-0.0983265770028314	0.2529340559905462
TCF25	-0.6158008251506164	0.0003926539197771
CLUAP1	-0.222760943538571	0.009824571245676
TMEM66	0.7455034162998736	0.0515304995890896
PPP6R2	0.2597513651662604	0.0101958288074908
CCDC58	0.231303009568952	0.0109363297498532
SH3GLB2	-0.3204509605215757	0.0005523443576277
IRF2BP1	-0.222307579894343	0.0728185459569946
QIL1	-0.1315428522469401	0.4316382688289255
HEXIM1	-0.2886172133697782	0.0391211077720093
CADM4	-2.817563371896708	2.8645301809489674e-08
RUFY2	-0.5293146865332925	3.65300944504e-05
CLYBL	0.8615909173680484	0.0014646759407374
LUZP1	-0.3019683781884137	0.0029978533101957
RBM12	-0.2557257294980711	0.023131382134854
RTTN	0.3006114642236153	0.0053875362072445
SNAP47	-0.1771846802163433	0.0005927998361069
PRPSAP2	0.068157545711027	0.3653303024339829
TBC1D22A	-0.1247462288065408	0.0642182715482716
ZMYND11	0.2999471928059308	0.000862250457423
OARD1	-0.3132501512411496	0.0026895823956157
EPS8L1	-0.004256397436609	0.9769786946337808
VPS39	0.0839968386088208	0.0019124942323643
TMX1	0.5996760095357011	0.0939635746503211
BBX	0.760890041862655	5.454900314689091e-07
MPDZ	-0.639843573305774	0.0001268900165663
CAMKK1	-0.9705984853993735	8.2871911784e-06
DHRSX	0.2521145764228081	0.3851485923718735
CLPTM1	0.188047907828661	0.5274543820266944
